Transaction_ID,Account_ID,Transaction_Date,Channel,Transaction_Type,Category,Amount,Is_Potential_Fraud
TXN005634,ACC00142,2021-03-31,Online,Debit,Shopping,11562.22,0
TXN005635,ACC00134,2022-02-12,POS,Debit,Shopping,13464.14,0
TXN005636,ACC00279,2022-01-01,Branch,Debit,Cash Withdrawal,110261.89,0
TXN005637,ACC00126,2021-12-17,Online,Debit,Fees,85572.42,0
TXN005638,ACC00316,2022-05-02,UPI,Credit,Cash Withdrawal,55153.06,0
TXN005639,ACC00396,2023-04-22,Online,Credit,Bills,158534.56,0
TXN005640,ACC00141,2023-09-11,Online,Credit,Salary,25770.6,0
TXN005641,ACC00356,2022-09-13,Online,Debit,Shopping,194812.68,0
TXN005642,ACC00103,2023-07-19,UPI,Credit,Salary,4869.3,0
TXN005643,ACC00226,2022-02-05,POS,Debit,EMI,23690.23,0
TXN005644,ACC00390,2022-07-24,ATM,Credit,Salary,62297.77,0
TXN005645,ACC00063,2023-09-02,Branch,Debit,Transfer,101854.36,0
TXN005646,ACC00294,2022-01-27,Branch,Credit,Fees,43266.42,1
TXN005647,ACC00384,2021-12-18,Online,Debit,Bills,147256.22,0
TXN005648,ACC00306,2023-03-17,POS,Debit,Fees,71540.5,0
TXN005649,ACC00254,2022-07-30,UPI,Credit,Bills,7755.74,0
TXN005650,ACC00180,2023-02-16,ATM,Debit,Salary,175550.51,0
TXN005651,ACC00040,2022-09-25,ATM,Credit,Bills,188775.94,0
TXN005652,ACC00264,2022-06-07,Online,Credit,Salary,123731.8,0
TXN005653,ACC00189,2022-12-27,Online,Credit,Salary,161316.95,0
TXN005654,ACC00008,2021-06-11,UPI,Credit,EMI,24266.25,0
TXN005655,ACC00104,2022-10-21,UPI,Debit,Fees,53800.62,0
TXN005656,ACC00225,2023-04-30,UPI,Credit,Salary,65080.08,0
TXN005657,ACC00034,2021-03-23,Online,Debit,Bills,192152.6,0
TXN005658,ACC00236,2022-06-08,POS,Debit,Transfer,102468.92,0
TXN005659,ACC00228,2021-01-04,Online,Debit,Shopping,1532.34,0
TXN005660,ACC00188,2022-05-10,Online,Credit,Bills,76068.16,0
TXN005661,ACC00313,2023-12-11,ATM,Debit,Transfer,1599.73,0
TXN005662,ACC00430,2022-07-22,UPI,Debit,Bills,47599.26,0
TXN005663,ACC00022,2023-05-28,Branch,Credit,Transfer,90967.28,0
TXN005664,ACC00343,2023-12-28,UPI,Debit,Bills,64712.44,0
TXN005665,ACC00040,2023-10-09,POS,Debit,Shopping,6595.21,0
TXN005666,ACC00173,2023-10-12,POS,Debit,EMI,23311.33,0
TXN005667,ACC00439,2023-05-14,UPI,Debit,EMI,110199.77,0
TXN005668,ACC00179,2023-02-18,UPI,Debit,Shopping,139136.2,0
TXN005669,ACC00086,2023-10-02,Online,Credit,Bills,80939.57,0
TXN005670,ACC00133,2021-11-10,Branch,Credit,Fees,146309.78,0
TXN005671,ACC00351,2022-12-31,Online,Credit,Transfer,32708.41,0
TXN005672,ACC00013,2022-01-19,ATM,Credit,Salary,24455.49,0
TXN005673,ACC00028,2021-10-04,ATM,Credit,Bills,167898.77,0
TXN005674,ACC00084,2024-01-01,POS,Debit,Shopping,67875.71,0
TXN005675,ACC00318,2022-11-29,POS,Credit,Cash Withdrawal,86477.97,0
TXN005676,ACC00349,2023-10-27,Branch,Debit,EMI,189518.94,0
TXN005677,ACC00343,2023-01-21,POS,Debit,EMI,84851.26,0
TXN005678,ACC00280,2023-09-10,ATM,Credit,Bills,747.85,0
TXN005679,ACC00354,2022-09-16,Branch,Credit,Transfer,187597.49,0
TXN005680,ACC00263,2021-08-16,ATM,Debit,Fees,2873.02,0
TXN005681,ACC00166,2021-01-17,UPI,Debit,Fees,132474.14,0
TXN005682,ACC00293,2021-01-12,UPI,Credit,Shopping,64612.04,0
TXN005683,ACC00068,2022-11-23,Branch,Credit,Shopping,94104.63,0
TXN005684,ACC00226,2021-03-11,Online,Debit,Transfer,109479.67,0
TXN005685,ACC00170,2021-04-18,POS,Debit,Transfer,81721.59,0
TXN005686,ACC00086,2021-07-20,Branch,Credit,Fees,154885.04,0
TXN005687,ACC00133,2023-12-12,POS,Credit,Bills,186144.75,0
TXN005688,ACC00448,2022-09-21,ATM,Credit,Fees,17328.09,0
TXN005689,ACC00178,2023-06-25,Online,Debit,Bills,160060.56,1
TXN005690,ACC00343,2021-10-30,POS,Debit,Cash Withdrawal,25777.79,0
TXN005691,ACC00252,2023-07-26,UPI,Debit,EMI,16101.42,0
TXN005692,ACC00015,2022-07-30,UPI,Debit,EMI,191168.5,0
TXN005693,ACC00223,2022-07-09,ATM,Credit,Transfer,97885.09,0
TXN005694,ACC00379,2021-05-05,Branch,Credit,Salary,30563.03,0
TXN005695,ACC00201,2023-05-09,POS,Debit,Salary,114012.92,0
TXN005696,ACC00107,2023-01-15,ATM,Debit,Salary,52684.27,0
TXN005697,ACC00250,2022-04-25,UPI,Credit,Shopping,92888.59,0
TXN005698,ACC00437,2021-05-12,UPI,Debit,Bills,124950.69,0
TXN005699,ACC00409,2023-10-23,UPI,Credit,Transfer,173860.5,0
TXN005700,ACC00089,2021-04-25,Online,Credit,EMI,666.13,0
TXN005701,ACC00125,2022-04-26,Online,Debit,Salary,42867.43,0
TXN005702,ACC00113,2023-09-08,UPI,Debit,EMI,19299.3,0
TXN005703,ACC00137,2023-10-22,Branch,Credit,Bills,19464.69,0
TXN005704,ACC00247,2021-11-27,Online,Credit,Cash Withdrawal,189158.19,0
TXN005705,ACC00166,2023-07-31,POS,Debit,Cash Withdrawal,187219.78,0
TXN005706,ACC00150,2023-08-13,Online,Debit,Transfer,149874.15,0
TXN005707,ACC00363,2023-02-07,POS,Debit,Salary,128630.46,0
TXN005708,ACC00343,2022-01-26,Online,Credit,Salary,169601.69,0
TXN005709,ACC00433,2023-04-14,UPI,Debit,Cash Withdrawal,11728.83,0
TXN005710,ACC00068,2021-05-23,POS,Credit,Transfer,23941.18,1
TXN005711,ACC00221,2021-11-24,Branch,Credit,EMI,63456.73,0
TXN005712,ACC00271,2022-09-20,Online,Debit,Bills,166506.85,0
TXN005713,ACC00321,2022-01-12,Online,Credit,Cash Withdrawal,94472.9,0
TXN005714,ACC00310,2021-03-31,UPI,Debit,Cash Withdrawal,100739.77,0
TXN005715,ACC00414,2023-03-19,POS,Debit,Bills,45891.62,0
TXN005716,ACC00349,2023-10-18,UPI,Debit,Bills,129695.08,0
TXN005717,ACC00020,2023-12-02,POS,Debit,Cash Withdrawal,177574.04,0
TXN005718,ACC00289,2023-11-25,Online,Debit,EMI,65936.37,0
TXN005719,ACC00100,2023-10-09,Online,Credit,EMI,123856.23,0
TXN005720,ACC00252,2022-07-07,Online,Debit,Salary,66423.2,0
TXN005721,ACC00077,2021-05-04,Online,Credit,EMI,158554.19,0
TXN005722,ACC00135,2021-02-26,ATM,Debit,Shopping,95018.2,0
TXN005723,ACC00392,2023-03-17,Online,Debit,Transfer,67926.83,0
TXN005724,ACC00412,2021-08-23,Online,Debit,EMI,84038.77,0
TXN005725,ACC00173,2022-08-31,POS,Debit,Bills,18290.94,0
TXN005726,ACC00363,2022-01-27,Online,Credit,EMI,173230.12,0
TXN005727,ACC00201,2023-08-28,Online,Debit,Salary,191615.91,0
TXN005728,ACC00217,2021-02-21,POS,Debit,Fees,95508.97,0
TXN005729,ACC00376,2022-05-04,Online,Debit,Transfer,44306.37,0
TXN005730,ACC00208,2021-01-05,Online,Credit,Transfer,132948.01,0
TXN005731,ACC00074,2022-09-24,UPI,Debit,Bills,90503.68,0
TXN005732,ACC00011,2021-08-05,ATM,Credit,Transfer,50497.4,0
TXN005733,ACC00287,2022-06-20,POS,Debit,Shopping,7734.71,0
TXN005734,ACC00256,2023-01-08,UPI,Debit,Transfer,177946.41,0
TXN005735,ACC00012,2022-12-31,Branch,Debit,Cash Withdrawal,159357.03,0
TXN005736,ACC00380,2023-11-16,Branch,Debit,Bills,165809.76,0
TXN005737,ACC00078,2021-01-03,ATM,Debit,Transfer,87995.95,0
TXN005738,ACC00435,2023-10-23,Branch,Debit,EMI,150663.42,0
TXN005739,ACC00172,2023-10-23,ATM,Debit,Salary,116265.99,0
TXN005740,ACC00096,2021-05-30,Branch,Credit,Cash Withdrawal,74986.32,0
TXN005741,ACC00306,2021-01-04,Branch,Debit,Cash Withdrawal,168556.28,0
TXN005742,ACC00373,2022-04-13,UPI,Debit,EMI,199751.57,0
TXN005743,ACC00273,2021-03-11,Branch,Credit,Fees,179861.5,0
TXN005744,ACC00419,2021-07-20,ATM,Debit,Cash Withdrawal,155249.58,0
TXN005745,ACC00385,2021-11-04,Online,Debit,Shopping,149514.22,0
TXN005746,ACC00413,2023-07-11,Online,Credit,Shopping,130067.26,0
TXN005747,ACC00179,2021-10-19,Online,Debit,Salary,170730.82,0
TXN005748,ACC00064,2023-07-13,ATM,Debit,Salary,98641.6,0
TXN005749,ACC00132,2023-06-02,ATM,Credit,Salary,36386.82,0
TXN005750,ACC00343,2022-08-09,Online,Credit,Salary,153621.54,0
TXN005751,ACC00412,2022-05-24,Branch,Debit,Transfer,183905.3,0
TXN005752,ACC00272,2021-01-05,Online,Credit,Cash Withdrawal,68303.39,0
TXN005753,ACC00319,2021-10-20,POS,Credit,EMI,156607.51,0
TXN005754,ACC00332,2021-12-26,ATM,Credit,Shopping,54780.85,0
TXN005755,ACC00437,2021-08-02,POS,Debit,Transfer,188522.92,0
TXN005756,ACC00341,2023-11-05,POS,Debit,Salary,136708.03,0
TXN005757,ACC00109,2022-07-17,ATM,Credit,Bills,113876.73,0
TXN005758,ACC00273,2023-02-04,Online,Credit,Bills,155985.04,0
TXN005759,ACC00168,2021-02-14,UPI,Credit,EMI,162655.57,0
TXN005760,ACC00397,2022-12-04,POS,Credit,Shopping,178479.36,0
TXN005761,ACC00180,2022-09-26,Online,Debit,Fees,180228.85,0
TXN005762,ACC00058,2022-10-23,UPI,Debit,Shopping,10585.53,0
TXN005763,ACC00421,2022-12-22,POS,Debit,EMI,24625.38,0
TXN005764,ACC00079,2022-08-17,Online,Debit,Fees,165220.87,0
TXN005765,ACC00061,2021-09-03,POS,Credit,Salary,189213.03,0
TXN005766,ACC00369,2023-05-07,Online,Debit,Salary,61568.99,0
TXN005767,ACC00121,2022-07-06,Branch,Credit,Cash Withdrawal,1769.93,0
TXN005768,ACC00207,2021-02-12,Branch,Credit,Shopping,64574.9,0
TXN005769,ACC00034,2023-04-21,ATM,Credit,Shopping,76603.68,0
TXN005770,ACC00070,2021-06-28,UPI,Credit,Shopping,152218.62,0
TXN005771,ACC00017,2022-06-19,POS,Debit,Fees,9564.55,0
TXN005772,ACC00020,2022-08-30,POS,Credit,Salary,42567.42,0
TXN005773,ACC00315,2022-11-03,Online,Credit,Bills,178799.02,0
TXN005774,ACC00069,2023-07-16,UPI,Credit,EMI,31006.34,0
TXN005775,ACC00215,2021-01-17,POS,Credit,EMI,151861.57,0
TXN005776,ACC00161,2023-04-06,UPI,Debit,Transfer,72294.02,0
TXN005777,ACC00102,2022-07-01,UPI,Credit,Transfer,132548.91,0
TXN005778,ACC00376,2023-11-20,Branch,Debit,Bills,14815.61,0
TXN005779,ACC00206,2022-03-13,POS,Credit,Shopping,57347.26,0
TXN005780,ACC00145,2021-06-28,POS,Debit,Bills,84986.71,0
TXN005781,ACC00057,2022-09-08,ATM,Credit,Fees,171449.66,0
TXN005782,ACC00083,2022-11-08,UPI,Credit,Fees,112721.0,0
TXN005783,ACC00385,2022-09-26,Online,Debit,Transfer,9092.8,0
TXN005784,ACC00269,2023-03-13,Branch,Debit,Cash Withdrawal,160383.22,0
TXN005785,ACC00411,2021-11-08,ATM,Debit,Transfer,10951.57,0
TXN005786,ACC00187,2021-01-25,Branch,Credit,EMI,186876.59,0
TXN005787,ACC00006,2022-01-06,Online,Debit,Fees,42382.9,0
TXN005788,ACC00353,2022-06-09,ATM,Debit,Bills,97610.83,0
TXN005789,ACC00350,2021-08-18,Branch,Credit,Salary,14502.58,0
TXN005790,ACC00110,2022-01-13,Online,Debit,Transfer,112364.39,0
TXN005791,ACC00407,2023-06-07,ATM,Credit,EMI,99470.88,0
TXN005792,ACC00138,2022-04-07,Online,Credit,Shopping,82079.19,0
TXN005793,ACC00051,2021-12-31,ATM,Debit,Bills,7162.8,1
TXN005794,ACC00403,2021-04-14,POS,Credit,Transfer,175793.33,0
TXN005795,ACC00051,2022-03-04,POS,Credit,Salary,160537.19,0
TXN005796,ACC00087,2022-04-14,Branch,Credit,Transfer,126624.35,0
TXN005797,ACC00068,2023-10-12,UPI,Credit,Salary,114467.39,0
TXN005798,ACC00084,2023-05-20,UPI,Debit,Bills,139004.54,0
TXN005799,ACC00042,2023-02-09,Online,Debit,Cash Withdrawal,28840.8,0
TXN005800,ACC00219,2022-11-11,ATM,Credit,Salary,186532.22,0
TXN005801,ACC00057,2023-03-16,POS,Debit,Salary,56970.42,0
TXN005802,ACC00226,2023-06-05,UPI,Credit,EMI,131315.23,0
TXN005803,ACC00196,2022-07-15,POS,Debit,Cash Withdrawal,121370.8,0
TXN005804,ACC00248,2021-11-27,Online,Debit,Bills,127340.97,0
TXN005805,ACC00166,2022-08-10,Online,Credit,Transfer,175796.48,0
TXN005806,ACC00062,2021-07-20,ATM,Credit,Cash Withdrawal,59217.45,0
TXN005807,ACC00263,2022-03-30,UPI,Credit,Shopping,149802.19,0
TXN005808,ACC00112,2023-04-06,Online,Credit,Bills,119698.29,0
TXN005809,ACC00253,2021-04-21,Online,Debit,Cash Withdrawal,15258.26,0
TXN005810,ACC00199,2023-05-14,POS,Credit,Bills,82860.23,0
TXN005811,ACC00178,2023-06-27,Branch,Debit,Shopping,167598.42,0
TXN005812,ACC00436,2021-02-02,UPI,Debit,Transfer,63103.71,0
TXN005813,ACC00026,2022-07-09,ATM,Credit,Fees,96478.66,0
TXN005814,ACC00410,2021-04-17,ATM,Debit,EMI,97753.28,0
TXN005815,ACC00246,2021-08-14,POS,Credit,Cash Withdrawal,123621.07,0
TXN005816,ACC00019,2022-05-02,ATM,Credit,Transfer,176809.37,0
TXN005817,ACC00265,2021-06-28,Online,Debit,Shopping,34749.16,0
TXN005818,ACC00317,2022-09-29,UPI,Credit,Transfer,100948.15,0
TXN005819,ACC00020,2023-02-27,ATM,Credit,Bills,84882.24,0
TXN005820,ACC00106,2021-06-16,UPI,Credit,EMI,59219.22,0
TXN005821,ACC00237,2022-10-25,ATM,Debit,Salary,183925.65,0
TXN005822,ACC00306,2021-10-27,Branch,Debit,Cash Withdrawal,1683.81,0
TXN005823,ACC00246,2021-02-04,Branch,Credit,Transfer,24464.85,0
TXN005824,ACC00081,2022-02-11,UPI,Credit,Salary,146682.22,0
TXN005825,ACC00150,2021-11-10,Branch,Debit,EMI,52725.15,0
TXN005826,ACC00397,2023-03-27,Branch,Debit,Fees,144649.69,1
TXN005827,ACC00396,2023-01-13,Online,Credit,Salary,166459.11,0
TXN005828,ACC00010,2022-12-28,ATM,Debit,Transfer,50960.47,0
TXN005829,ACC00321,2023-04-06,Branch,Credit,Shopping,38429.26,0
TXN005830,ACC00224,2022-07-23,UPI,Credit,Cash Withdrawal,29102.86,0
TXN005831,ACC00414,2022-07-30,Online,Credit,Bills,40057.72,0
TXN005832,ACC00264,2021-03-03,Branch,Debit,Fees,53473.72,0
TXN005833,ACC00149,2022-01-04,UPI,Debit,Bills,173756.53,0
TXN005834,ACC00278,2021-04-04,ATM,Debit,Cash Withdrawal,154012.38,0
TXN005835,ACC00274,2023-09-11,Branch,Credit,Salary,418.77,0
TXN005836,ACC00194,2023-11-16,UPI,Debit,Bills,174830.12,0
TXN005837,ACC00432,2021-02-19,UPI,Debit,Cash Withdrawal,15808.52,0
TXN005838,ACC00172,2023-06-02,POS,Credit,Cash Withdrawal,131070.36,0
TXN005839,ACC00265,2023-02-03,UPI,Debit,Bills,30337.38,0
TXN005840,ACC00310,2021-02-05,POS,Credit,Shopping,12502.05,0
TXN005841,ACC00026,2021-04-10,ATM,Credit,Salary,151966.15,0
TXN005842,ACC00350,2021-11-25,ATM,Debit,Shopping,93467.26,0
TXN005843,ACC00356,2022-12-07,Online,Debit,Shopping,119832.55,0
TXN005844,ACC00026,2021-08-09,POS,Credit,EMI,85099.34,0
TXN005845,ACC00034,2022-07-21,UPI,Debit,Salary,13481.01,0
TXN005846,ACC00264,2023-09-23,Online,Debit,Fees,147936.65,0
TXN005847,ACC00138,2023-10-19,Online,Debit,Shopping,164079.21,0
TXN005848,ACC00304,2021-04-20,ATM,Credit,Transfer,8332.04,0
TXN005849,ACC00183,2021-05-29,UPI,Credit,Bills,75174.65,0
TXN005850,ACC00363,2022-02-10,POS,Debit,Salary,111485.44,0
TXN005851,ACC00242,2022-11-30,ATM,Credit,EMI,121056.43,0
TXN005852,ACC00054,2023-10-14,Online,Debit,Shopping,115651.68,0
TXN005853,ACC00168,2021-04-18,Branch,Debit,Transfer,138603.48,0
TXN005854,ACC00119,2022-01-24,Online,Debit,Bills,193364.9,0
TXN005855,ACC00143,2022-03-01,Branch,Debit,Bills,78147.77,0
TXN005856,ACC00081,2022-03-23,ATM,Credit,Fees,111346.88,0
TXN005857,ACC00245,2023-07-07,POS,Debit,Transfer,139830.77,0
TXN005858,ACC00402,2023-12-28,UPI,Credit,Salary,118505.14,0
TXN005859,ACC00352,2023-12-26,Branch,Credit,Bills,77380.87,0
TXN005860,ACC00358,2022-10-18,UPI,Debit,Bills,124834.65,0
TXN005861,ACC00407,2021-11-17,ATM,Debit,Bills,130039.8,0
TXN005862,ACC00062,2022-12-20,ATM,Credit,Cash Withdrawal,117014.45,0
TXN005863,ACC00046,2022-12-29,ATM,Debit,Shopping,41061.88,0
TXN005864,ACC00087,2022-08-03,POS,Debit,Shopping,101220.97,0
TXN005865,ACC00099,2022-03-23,Branch,Credit,Bills,176877.14,0
TXN005866,ACC00295,2021-07-29,UPI,Credit,EMI,173726.95,0
TXN005867,ACC00399,2023-04-29,Online,Credit,Cash Withdrawal,150170.05,0
TXN005868,ACC00053,2022-01-05,ATM,Debit,Bills,139454.24,0
TXN005869,ACC00192,2022-07-31,UPI,Debit,Salary,30698.16,0
TXN005870,ACC00447,2022-11-20,UPI,Credit,Fees,91919.96,0
TXN005871,ACC00080,2023-03-01,POS,Credit,Fees,22234.71,0
TXN005872,ACC00016,2023-09-19,Branch,Debit,Cash Withdrawal,163466.03,0
TXN005873,ACC00360,2021-06-12,POS,Credit,EMI,58244.09,0
TXN005874,ACC00326,2023-09-04,POS,Credit,Salary,153384.83,0
TXN005875,ACC00194,2021-12-16,UPI,Debit,Transfer,162925.05,0
TXN005876,ACC00141,2022-11-01,Branch,Credit,Transfer,178504.59,0
TXN005877,ACC00108,2022-03-02,Branch,Debit,Shopping,150778.32,0
TXN005878,ACC00303,2021-11-23,Branch,Credit,Cash Withdrawal,112967.56,0
TXN005879,ACC00265,2021-09-12,ATM,Debit,Shopping,119657.07,0
TXN005880,ACC00447,2021-12-24,Branch,Debit,Shopping,64150.43,0
TXN005881,ACC00290,2022-03-20,UPI,Credit,Cash Withdrawal,35440.39,0
TXN005882,ACC00209,2021-04-23,ATM,Credit,Fees,26170.71,0
TXN005883,ACC00413,2023-11-20,Online,Credit,Transfer,36445.6,0
TXN005884,ACC00165,2022-06-08,POS,Debit,Cash Withdrawal,186793.68,0
TXN005885,ACC00427,2022-11-20,Branch,Credit,Salary,32928.43,0
TXN005886,ACC00342,2023-09-18,Online,Debit,EMI,144761.3,0
TXN005887,ACC00371,2021-02-15,Branch,Credit,Shopping,36966.48,0
TXN005888,ACC00320,2023-01-27,POS,Debit,Fees,195059.19,0
TXN005889,ACC00152,2023-11-25,UPI,Credit,Transfer,73348.58,0
TXN005890,ACC00290,2022-07-18,UPI,Debit,Shopping,82456.68,0
TXN005891,ACC00432,2021-06-10,POS,Debit,Fees,80932.09,0
TXN005892,ACC00268,2023-04-20,Online,Debit,Bills,163301.01,0
TXN005893,ACC00151,2022-06-22,ATM,Debit,EMI,43697.19,0
TXN005894,ACC00207,2021-08-13,ATM,Debit,Salary,166213.4,0
TXN005895,ACC00255,2021-04-05,Branch,Debit,Shopping,131428.92,0
TXN005896,ACC00353,2023-08-07,POS,Credit,Bills,44095.02,0
TXN005897,ACC00377,2022-07-07,POS,Debit,Bills,13128.24,0
TXN005898,ACC00141,2022-10-07,ATM,Credit,Fees,155009.76,0
TXN005899,ACC00343,2021-03-07,Online,Credit,EMI,43831.66,0
TXN005900,ACC00358,2022-10-27,POS,Credit,Transfer,177818.91,0
TXN005901,ACC00096,2022-11-15,UPI,Credit,Transfer,26000.57,0
TXN005902,ACC00429,2023-06-29,UPI,Credit,Shopping,123292.09,0
TXN005903,ACC00370,2023-04-17,POS,Credit,Shopping,138449.07,0
TXN005904,ACC00227,2022-07-25,Online,Credit,Transfer,131557.6,0
TXN005905,ACC00193,2022-11-27,UPI,Debit,Salary,63240.16,0
TXN005906,ACC00303,2021-06-29,Online,Credit,Salary,175110.93,0
TXN005907,ACC00314,2023-04-14,ATM,Credit,Bills,153972.57,1
TXN005908,ACC00389,2023-12-28,Branch,Debit,EMI,102065.76,0
TXN005909,ACC00377,2021-07-21,ATM,Debit,Salary,120678.44,0
TXN005910,ACC00118,2023-11-05,Branch,Credit,Shopping,113295.93,0
TXN005911,ACC00005,2023-12-02,UPI,Debit,Fees,189342.38,0
TXN005912,ACC00444,2022-06-27,Branch,Credit,Salary,179287.83,0
TXN005913,ACC00352,2023-09-09,Branch,Debit,EMI,47137.68,0
TXN005914,ACC00243,2023-02-13,POS,Credit,Shopping,52588.82,0
TXN005915,ACC00021,2022-11-25,Branch,Debit,EMI,196288.54,0
TXN005916,ACC00152,2022-09-04,POS,Credit,Transfer,47350.31,0
TXN005917,ACC00128,2021-09-01,Branch,Debit,EMI,190698.19,0
TXN005918,ACC00124,2021-03-01,POS,Credit,EMI,129968.25,0
TXN005919,ACC00146,2021-04-14,UPI,Debit,EMI,10069.38,0
TXN005920,ACC00277,2022-10-13,UPI,Debit,Shopping,67178.65,0
TXN005921,ACC00310,2023-10-08,Branch,Debit,EMI,95257.01,0
TXN005922,ACC00394,2021-03-18,Online,Debit,EMI,166626.92,0
TXN005923,ACC00152,2023-11-08,UPI,Debit,Fees,65750.65,0
TXN005924,ACC00360,2022-11-29,ATM,Credit,Fees,62150.13,0
TXN005925,ACC00111,2023-08-04,ATM,Credit,Cash Withdrawal,184056.64,0
TXN005926,ACC00116,2021-09-24,POS,Credit,Cash Withdrawal,15852.92,0
TXN005927,ACC00188,2023-02-20,Online,Debit,Fees,110326.67,0
TXN005928,ACC00057,2022-09-01,POS,Debit,Bills,100872.64,1
TXN005929,ACC00251,2023-08-04,Branch,Debit,Shopping,11514.09,0
TXN005930,ACC00384,2023-10-22,UPI,Credit,Cash Withdrawal,17597.46,0
TXN005931,ACC00407,2023-11-17,Online,Credit,EMI,76424.39,0
TXN005932,ACC00150,2022-07-02,POS,Credit,Salary,26875.54,0
TXN005933,ACC00162,2021-06-09,POS,Debit,EMI,95640.48,0
TXN005934,ACC00120,2023-07-26,ATM,Debit,Salary,121797.33,0
TXN005935,ACC00070,2022-02-03,Branch,Debit,Fees,138294.77,0
TXN005936,ACC00412,2022-06-27,POS,Credit,Fees,109316.69,0
TXN005937,ACC00351,2021-05-07,ATM,Debit,Transfer,75963.02,0
TXN005938,ACC00099,2023-10-06,Online,Debit,Transfer,25995.24,0
TXN005939,ACC00167,2023-08-06,POS,Debit,Fees,49534.71,0
TXN005940,ACC00298,2021-07-29,ATM,Credit,Fees,83913.36,0
TXN005941,ACC00151,2021-05-30,Branch,Credit,Shopping,184826.69,0
TXN005942,ACC00326,2021-01-31,UPI,Credit,Shopping,40559.99,0
TXN005943,ACC00002,2022-09-04,Online,Debit,Fees,82698.18,0
TXN005944,ACC00152,2021-10-29,POS,Debit,Transfer,146475.16,0
TXN005945,ACC00401,2023-08-21,ATM,Credit,Shopping,141055.41,0
TXN005946,ACC00365,2023-05-15,POS,Debit,Fees,193120.24,0
TXN005947,ACC00065,2023-02-04,UPI,Debit,Salary,38220.71,0
TXN005948,ACC00326,2022-11-14,POS,Debit,Salary,3353.1,0
TXN005949,ACC00069,2021-09-14,POS,Credit,Bills,64498.54,0
TXN005950,ACC00121,2023-07-29,ATM,Credit,Shopping,29981.04,0
TXN005951,ACC00109,2023-12-17,UPI,Credit,Shopping,109716.39,0
TXN005952,ACC00316,2021-01-09,Online,Debit,Bills,179760.87,0
TXN005953,ACC00247,2023-10-26,ATM,Credit,EMI,137660.96,0
TXN005954,ACC00434,2023-04-27,UPI,Credit,Salary,27202.98,0
TXN005955,ACC00093,2023-02-16,UPI,Credit,EMI,23262.2,0
TXN005956,ACC00268,2022-11-16,POS,Credit,Cash Withdrawal,182294.39,0
TXN005957,ACC00103,2023-01-02,Branch,Credit,Bills,97547.53,0
TXN005958,ACC00431,2021-01-24,Branch,Debit,Cash Withdrawal,184738.41,0
TXN005959,ACC00112,2022-05-08,Online,Debit,Fees,147256.73,0
TXN005960,ACC00321,2023-08-28,POS,Debit,Cash Withdrawal,198670.02,0
TXN005961,ACC00411,2021-04-13,Branch,Debit,Shopping,174251.99,0
TXN005962,ACC00304,2023-12-20,ATM,Debit,EMI,82871.73,0
TXN005963,ACC00344,2023-02-06,Online,Debit,Shopping,151657.65,0
TXN005964,ACC00062,2023-10-20,POS,Credit,Fees,94272.07,0
TXN005965,ACC00300,2022-01-07,ATM,Debit,Bills,46652.81,0
TXN005966,ACC00403,2022-11-10,Branch,Debit,Transfer,48243.8,0
TXN005967,ACC00443,2022-08-19,Branch,Debit,Shopping,79494.56,0
TXN005968,ACC00136,2021-07-21,Branch,Debit,Cash Withdrawal,22337.67,0
TXN005969,ACC00055,2021-03-30,Branch,Debit,Fees,35594.37,1
TXN005970,ACC00108,2022-03-13,UPI,Debit,Cash Withdrawal,100146.71,0
TXN005971,ACC00303,2021-04-30,Online,Debit,EMI,190786.8,1
TXN005972,ACC00258,2021-06-05,Online,Debit,EMI,115558.38,0
TXN005973,ACC00253,2022-02-03,Branch,Credit,Bills,81728.93,0
TXN005974,ACC00222,2021-07-07,Online,Debit,EMI,48577.93,0
TXN005975,ACC00369,2023-12-12,ATM,Debit,Salary,39220.47,0
TXN005976,ACC00167,2022-10-14,ATM,Debit,Shopping,131698.49,0
TXN005977,ACC00429,2022-08-10,Online,Debit,Fees,169672.65,0
TXN005978,ACC00160,2021-08-18,Branch,Debit,Fees,79801.24,0
TXN005979,ACC00449,2021-02-24,POS,Credit,Cash Withdrawal,110154.28,0
TXN005980,ACC00166,2021-09-28,Branch,Credit,Salary,141360.02,0
TXN005981,ACC00205,2023-12-29,UPI,Credit,Bills,11706.2,0
TXN005982,ACC00267,2023-08-28,POS,Credit,Cash Withdrawal,70211.86,0
TXN005983,ACC00138,2021-11-26,UPI,Credit,Salary,145964.09,0
TXN005984,ACC00368,2021-04-26,Online,Debit,Fees,136939.57,0
TXN005985,ACC00443,2021-11-19,UPI,Credit,Salary,10716.88,0
TXN005986,ACC00346,2022-07-17,Online,Credit,Fees,47601.81,0
TXN005987,ACC00248,2021-08-17,UPI,Credit,Cash Withdrawal,136007.45,0
TXN005988,ACC00055,2021-12-26,POS,Credit,Shopping,54319.64,0
TXN005989,ACC00404,2023-10-26,UPI,Debit,Shopping,162891.34,0
TXN005990,ACC00209,2021-01-28,Branch,Debit,Transfer,5949.5,0
TXN005991,ACC00017,2023-05-19,Online,Credit,Salary,38109.89,0
TXN005992,ACC00068,2021-01-28,ATM,Debit,Shopping,56298.53,0
TXN005993,ACC00133,2023-01-14,UPI,Debit,Fees,185061.7,0
TXN005994,ACC00188,2022-08-03,Online,Debit,Salary,159273.98,1
